"reviewId","userId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","date","url","replyContent","repliedAt","appVersion","device","androidOsVersion","ordenacao","ordenacao_nome"
"384632c4-9dc3-4fb6-8422-94f2638da3d3","","Denise Lopes","https://play-lh.googleusercontent.com/a-/ALV-UjUkRl5e-kCndyrZPPRAujGse3ps5tw6gr2sHjpDS0QfBKYFaAsn","Estou começando a usar o app com meu cachorrinho agora. Estou usando o básico, e se valer a pena eu pego o Premium. Até agora estou gostando.","5","1","0","2025-09-19 17:04:23","","","Estamos muito gratos pelas suas palavras! Se precisar de alguma ajuda, lembre-se de que estamos aqui para si! 💚","2025-09-23 14:30:21","10.28.0","","","5","Mais votadas"
"b83a6a5f-3f17-4d69-9338-4c214bc0e732","","Maria Nogueira","https://play-lh.googleusercontent.com/a/ACg8ocL7HmvMM9-btMGx9q2_efDVdYs85lX0OgFVqkxFK8_znw3trw=mo","estou esperando","5","0","0","2025-12-09 11:34:01","","","","","","","","5","Mais votadas"
"b94e93fe-f838-4e7e-b7f1-1f73bfffc1cb","","Jaqueline Trimmer Goncalves","https://play-lh.googleusercontent.com/a-/ALV-UjVQ8Wz7bf_ybDOiJhTa867aqA4-VLrcrn0obt6UYEtAAIs8PqapOw","um bom aplicativo, seria 5 estrelas se fosse de graça. 🙃","5","0","0","2025-12-04 09:19:20","","","Você pode usar o Dogo gratuitamente assistindo a anúncios ocasionalmente. Obrigado pela sua avaliação cinco estrelas! 🤗💚","2025-12-08 14:16:41","10.33.0","","","5","Mais votadas"
"2b9c936e-2287-4b41-97f0-f843d9b4b785","","Henrique Faria","https://play-lh.googleusercontent.com/a-/ALV-UjXPUJSfzaZ8z2SLYiorDCjZnV8MR0Dar9I5v0dV6bWQoS1OfuayCA","vamos iniciar","5","0","0","2025-09-12 13:05:15","","","Obrigado por dar uma chance ao Dogo. Desejamos que você se divirta muito treinando seu cão com nosso aplicativo. 🐕🤗","2025-09-13 13:31:20","10.28.0","","","5","Mais votadas"
"2d580eb2-8c2f-428d-ba5c-71ed088b14b1","","Elisangela Souza","https://play-lh.googleusercontent.com/a-/ALV-UjVCpkXw-cUMS7wuj2V_-CKaaP7HIV7SlWOn1CbQ-CgzvoaAXDfGZg","prefeito! meu cão aprendeu muito!","5","0","0","2025-09-13 10:41:02","","","Obrigado pelo seu honesto feedback e apoio! ❤️","2025-09-13 13:27:16","10.28.0","","","5","Mais votadas"
"147171fa-a982-4dfd-87e9-4abe74593a9c","","eloiza brito","https://play-lh.googleusercontent.com/a/ACg8ocLvWgEscyARp_BwqTLIgambJuWA31tB-t1YejT-zN5JiOvViw=mo","amei eu consegui adestrar minha cachorrinha e ao mesmo tempo milhares de outros recursos como: artigos,cursos, brincadeiras,eventos, características do cão E MUITO MAIS!!!","5","0","0","2025-09-17 18:13:08","","","Obrigado! O nosso objectivo é ajudar os nossos clientes a criar uma ligação mais forte com os seus cães e estamos felizes que o treino o ajude a alcançá-lo! Divirtam-se! 🐶 💚 ☀️","2025-09-23 14:37:12","10.28.0","","","5","Mais votadas"
"d87c9a9a-23dd-41ec-b65d-94c7ba37f870","","Free Jogos","https://play-lh.googleusercontent.com/a-/ALV-UjW7Wi_rjqJlCasXhteQnLzCL2E6BoLdUmkgIKD5-OMbZcu3P58","eu ganhei um Pitt Bull de 3 meses, ele é enorme e como aqui em casa todos estão acostumados com cachorros pequenos, ele é quase um ""incomodo."" baixei esse app para me ajudar a treiná-los para não pular nas pessoas e afins.","4","0","0","2025-09-24 16:36:19","","","Desejamos-lhe boa sorte. Os nossos treinadores profissionais de cães estão sempre disponíveis para responder a quaisquer perguntas que possam surgir durante as sessões de treino. Por favor, considere avaliar-nos com cinco estrelas! 🐾😊","2025-10-02 10:00:06","","","","5","Mais votadas"
"794c264d-5b20-400e-89b5-7aa8353febae","","Isadora Muller","https://play-lh.googleusercontent.com/a-/ALV-UjUDnuZzyJ5aiEpHhW63L4iVJjiGRUwb_J7QtVxvd9CSvlxAgsKb","é muito bom! meu cachorro aprendeu muito bem! mas será que vocês podem acrescentar para treinar um cachorro de guarda?","5","0","0","2025-09-26 10:33:58","","","Obrigado pelo seu feedback positivo. O programa de treinamento que você sugeriu não está entre nossas principais prioridades no momento, mas vamos manter sua ideia em mente para consideração futura. 🤗💚","2025-10-02 09:57:51","10.29.0","","","5","Mais votadas"
"c3234679-c2d6-439d-8ea4-082ff1cf5e5c","","Luna","https://play-lh.googleusercontent.com/a/ACg8ocLdz3ZdzoUCgUGZaEr_M635HJxXiC7UsagH7XvNis9eAfg1Kg=mo","e muito bom eu comecei treinar a minha cachorrinho filhote a pouco tempo e está me ajudando muito","5","0","0","2025-10-02 10:47:45","","","Obrigado! Esperamos que fique com Dogo durante muitos anos, permitindo-nos ajudá-lo com todas as suas perguntas!💚","2025-10-10 15:42:52","","","","5","Mais votadas"
"53ad57cb-b2b3-41c4-ba63-59f30647c045","","Edcarlos Almeida dos santos","https://play-lh.googleusercontent.com/a/ACg8ocJAr3NpEJdFIwNN8xyTYdOw9zUOtCn-ooLXL3bygtP5bpfD9Q=mo","otimo.","5","0","0","2025-10-04 12:58:07","","","Temos o maior prazer em tê-lo como membro da comunidade Dogo! Adoraríamos que contasse aos seus amigos sobre Dogo! 🙂","2025-10-10 15:39:19","10.29.0","","","5","Mais votadas"
"3fa00dca-66f2-4f1b-9aab-fce78adb70d8","","Jane Fernandes","https://play-lh.googleusercontent.com/a-/ALV-UjVXbCtyqYTEJH1Cq6YHqt4NJPxKwcauG7bWfazOViIO9NUGbef11A","quando eu comecei minha vida mudou meu cachorro começou a respeita todos e eu tbm sinceramente eu amei","5","0","0","2025-10-11 17:00:50","","","É uma conquista impressionante. Continue assim! 🥰💪","2025-11-02 10:56:30","10.29.0","","","5","Mais votadas"
"8a823e6a-215c-4a89-a40b-30b04bcc2762","","Solary S2","https://play-lh.googleusercontent.com/a-/ALV-UjU58dy2_oiRo4pKIsZMDh5HtIx8pcsiub-2PImn9PZYAIgpnwk","top","5","0","0","2025-10-13 11:42:22","","","A sua análise e o seu feedback são apreciados pela nossa equipa. Desejamos-lhe muita diversão ao explorar o Dogo com o seu cão! 🐶💛","2025-11-02 10:52:52","10.29.0","","","5","Mais votadas"
"f03daa88-1c96-4c94-9ba6-2fd2eb71a3bb","","King OfReels","https://play-lh.googleusercontent.com/a/ACg8ocL0wlmk6VPDXrtUD1EiFWprTlf2gwwnqzsS9jMFTa-ryQZYUA=mo","bom o app é ótimo mesmo que minha irmã fale que não presta pois ela n sobe adestra o cão dela. Eu uso durante a noite quando eu n estou com o dog então demorou para ensinar para ele. Mas eu acredito que com esse app o brutos vai ser obediente e protetor","5","0","0","2025-10-31 20:55:59","","","Desejamos que você se divirta aplicando os métodos que aprendeu com o Dogo ao seu cão, Brutos. Se precisar de ajuda, não hesite em entrar em contato conosco pelo e-mail support@dogo.app ou pelo aplicativo. 💚🙌","2025-11-02 09:48:30","10.31.0","","","5","Mais votadas"
"69143747-e71c-4a72-bfd8-7e25693f8235","","Náira Bomfim","https://play-lh.googleusercontent.com/a-/ALV-UjX43YO8NeQMPUZI9YtBa2uEJsjYKt2b7KQzAKAnYx1B-etPDlEk6g","comecei agora","4","0","0","2025-11-06 10:40:16","","","Estamos felizes por tê-lo conosco e prontos para responder a quaisquer perguntas que você possa ter. Por favor, considere nos avaliar com cinco estrelas. 🐶💚","2025-11-14 14:29:22","10.31.0","","","5","Mais votadas"
"3696403a-df64-4dad-b87c-cd06df6be1f5","","Maíra Bambil","https://play-lh.googleusercontent.com/a/ACg8ocLOMtFvViYoWp57woS_fr-EKOaFqAi87SedaTc_CmvYmVUz7w=mo","muito bom.","5","0","0","2025-11-08 07:12:32","","","Obrigado! Esperamos que fique com Dogo durante muitos anos, permitindo-nos ajudá-lo com todas as suas perguntas!💚","2025-11-14 14:12:34","10.31.0","","","5","Mais votadas"
"64885639-a2c8-498c-a8e9-a33f40d5ba0a","","Jéssica W","https://play-lh.googleusercontent.com/a-/ALV-UjWQnrVyEhu4GZr22UkGIORus_GW64mzxVcWGU3PKoC3Ww8sft6P","aplicativo muito bom! Dá um otimo suporte para quem está começando com o filhote, vc pode ver e rever as explicações e tem uma função de clicker que ajuda no reforço para adestramento. é possível programar notificaçõe que auxiliam na rotina","5","0","0","2025-11-16 10:38:16","","","Obrigado! O nosso objectivo é ajudar os nossos clientes a criar uma ligação mais forte com os seus cães e estamos felizes por o treino o ajudar a alcançá-lo! Divirtam-se! 🐶 💚 ☀️","2025-11-20 20:27:44","10.31.0","","","5","Mais votadas"
"6ebd4f64-8330-485a-875a-f8b0e9d7ac2c","","NATANKIFLE Py2012","https://play-lh.googleusercontent.com/a/ACg8ocLdWogAOw7kBb40gfnGkYaUonlEjqRItByhXZRXpao9EWmdBQ=mo","muito bom gente da certo meu cachorro e eu estamos bem da certo a","5","0","0","2025-11-17 04:30:14","","","Se você e o seu cão estão felizes, nós também estamos felizes! 🙂 Agradecemos sinceramente o seu feedback positivo.","2025-11-20 20:26:26","10.31.0","","","5","Mais votadas"
"27b45d14-2edd-481c-a6b4-b895e5af4d5b","","Tamires Lourenço","https://play-lh.googleusercontent.com/a/ACg8ocJrvvHan8BK0CdVZggGW9S5rCZRzpLGBju4ml3wlbmAFzLdrs8=mo","NA VERSÃO NÃO PAGA RODA ANÚNCIOS SIM ! ATÉ MESMO DE CASAS DE APOSTAS! NÃO COMPENSA GASTAR INTERNET DESSA FORMA , MELHOR VER OS VÍDEOS DE ADESTRAMENTO NO YOUTUBE SE FOR PRA GASTAR INTERNET COM VIDEO QUE SEJA BEM GASTO !","1","0","0","2025-11-24 06:16:40","","","Acreditamos que nosso aplicativo oferece muito mais valor do que a maioria dos conteúdos relacionados a cães na internet. O Dogo também inclui um calendário para acompanhar as necessidades e desejos diários do seu cão, um calendário de saúde, feedback pessoal de treinadores profissionais de cães, um plano de treinamento personalizado e muito mais.","2025-12-01 13:26:24","","","","5","Mais votadas"
"c79454b2-5711-4ed7-be3a-f51cba82146f","","Rayssa Barbosa","https://play-lh.googleusercontent.com/a-/ALV-UjXwzq2efUlzkSmev8XiZXICZK0HE8ehrx_sYQSUZ8j_Lc81jPE","legal demais","4","0","0","2025-11-25 01:40:33","","","Estamos gratos pelo seu feedback, mas seríamos ainda mais felizes com 5 estrelas! Por favor diga-nos se há algo que possamos fazer para que fique satisfeito com Dogo! 🐶","2025-12-01 13:24:26","10.31.0","","","5","Mais votadas"
"4f93491d-b14a-41b9-a30e-19236c0baa68","","Cecilia Bezerra","https://play-lh.googleusercontent.com/a-/ALV-UjV8AupBinYvqo-jK7Wlf0SoXgtqsUWyjff6zpAWqivUn0LQ6QeX","legal","5","0","0","2025-09-10 23:27:29","","","Se você e o seu cão estão felizes, nós estamos felizes! 🙂 Agradecemos sinceramente o seu feedback positivo.","2025-09-13 13:33:47","10.28.0","","","5","Mais votadas"
